strategy,signal_at,created_at,side,entry_price,stop_loss,take_profit,reason,status,rejection_reason,position_id
S100 M3 Combo Scalper,2026-07-28 13:43:14.728603+00:00,2026-07-28 13:43:14.728621+00:00,SELL,4023.76,4029.08,4010.46,S100_FVG_SHORT,REJECTED,entry_drift: drift +2.04pt vs budget 0.50pt (ltp 4021.72),
S99 MSS FVG Reversal,2026-07-28 13:46:04.185570+00:00,2026-07-28 13:46:04.185590+00:00,SELL,4025.615,4028.31,4021.57,S99_MSS_FVG_SHORT,REJECTED,entry_drift: drift +2.07pt vs budget 0.50pt (ltp 4023.55),
S100 M3 Combo Scalper,2026-07-28 14:25:10.482591+00:00,2026-07-28 14:25:10.482617+00:00,SELL,4019.15,4023.61,4007.99,S100_FVG_SHORT,REJECTED,entry_drift: drift +1.88pt vs budget 0.50pt (ltp 4017.27),
S99 MSS FVG Reversal,2026-07-28 14:30:18.301380+00:00,2026-07-28 14:30:18.301408+00:00,SELL,4021.005,4026.5,4012.76,S99_MSS_FVG_SHORT,REJECTED,no_add_to_loser,
S100 M3 Combo Scalper,2026-07-28 15:07:07.825301+00:00,2026-07-28 15:07:07.825324+00:00,SELL,4024.43,4026.77,4018.59,S100_OB_SHORT,REJECTED,entry_drift: drift +1.92pt vs budget 0.50pt (ltp 4022.51),
S100 M3 Combo Scalper,2026-07-29 01:11:12.879863+00:00,2026-07-29 01:11:12.879882+00:00,SELL,4016.46,4021.25,4004.48,S100_FVG_SHORT,REJECTED,entry_drift: drift +0.84pt vs budget 0.50pt (ltp 4015.62),
S100 M3 Combo Scalper,2026-07-29 02:02:15.512459+00:00,2026-07-29 02:02:15.512476+00:00,SELL,4027.11,4029.08,4022.21,S100_OB_SHORT,PLACED,,0af31a6a-213c-4ba6-b1f0-5f36b7503d8d
S100 M3 Combo Scalper,2026-07-29 02:28:10.060295+00:00,2026-07-29 02:28:10.060314+00:00,BUY,4031.97,4027.35,4043.54,S100_FVG_LONG,PLACED,,50059d9e-1923-4fd2-922c-fabd4ac4a4dc
S100 M3 Combo Scalper,2026-07-29 02:46:06.295605+00:00,2026-07-29 02:46:06.295621+00:00,BUY,4033.78,4032.06,4038.09,S100_FVG_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-07-29 04:34:22.016891+00:00,2026-07-29 04:34:22.016911+00:00,SELL,4026.21,4027.22,4023.67,S100_OB_SHORT,REJECTED,sl_too_tight: 1.01pt < 1.5pt,
S100 M3 Combo Scalper,2026-07-29 05:28:16.378583+00:00,2026-07-29 05:28:16.378608+00:00,BUY,4030.09,4028.28,4034.61,S100_FVG_LONG,PLACED,,0a0ae82c-4463-4ea7-88de-a2dc78e2107a
S100 M3 Combo Scalper,2026-07-29 05:49:16.746942+00:00,2026-07-29 05:49:16.746969+00:00,BUY,4034.98,4033.1,4039.69,S100_FVG_LONG,PLACED,,498e4077-0897-478c-ab34-4849e1ed7fc3
S100 M3 Combo Scalper,2026-07-29 06:21:15.183846+00:00,2026-07-29 06:21:15.183869+00:00,BUY,4037.38,4034.71,4044.04,S100_OB_LONG,PLACED,,fa90b063-05db-43fc-b693-809f199216a1
S100 M3 Combo Scalper,2026-07-29 06:33:16.200737+00:00,2026-07-29 06:33:16.200756+00:00,BUY,4042.74,4039.97,4049.66,S100_RSI3_MOMO_LONG,REJECTED,open_position_cap,
S99 MSS FVG Reversal,2026-07-29 06:43:01.885603+00:00,2026-07-29 06:43:01.885630+00:00,BUY,4042.165,4041.05,4043.84,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 1.11pt < 1.5pt,
S100 M3 Combo Scalper,2026-07-29 06:50:05.795971+00:00,2026-07-29 06:50:05.795990+00:00,BUY,4040.59,4039.12,4044.28,S100_FVG_LONG,REJECTED,sl_too_tight: 1.47pt < 1.5pt,
S99 MSS FVG Reversal,2026-07-29 07:17:18.054125+00:00,2026-07-29 07:17:18.054153+00:00,BUY,4044.665,4043.88,4045.84,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 0.78pt < 1.5pt,
S100 M3 Combo Scalper,2026-07-29 07:24:10.712889+00:00,2026-07-29 07:24:10.712907+00:00,BUY,4046.47,4044.55,4051.25,S100_RSI3_MOMO_LONG,PLACED,,731942f3-7e06-43e8-b89b-b7e172e4308e
S99 MSS FVG Reversal,2026-07-29 08:39:20.964290+00:00,2026-07-29 08:39:20.964307+00:00,SELL,4038.225,4039.62,4036.13,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 1.39pt < 1.5pt,
S100 M3 Combo Scalper,2026-07-29 08:40:11.088728+00:00,2026-07-29 08:40:11.088746+00:00,BUY,4037.53,4036.4,4040.35,S100_OB_LONG,REJECTED,sl_too_tight: 1.13pt < 1.5pt,
S99 MSS FVG Reversal,2026-07-29 09:43:19.754544+00:00,2026-07-29 09:43:19.754563+00:00,SELL,4034.95,4036.5,4032.62,S99_MSS_FVG_SHORT,REJECTED,no_add_to_loser,
S99 MSS FVG Reversal,2026-07-29 10:51:12.300023+00:00,2026-07-29 10:51:12.300068+00:00,SELL,4027.96,4029.37,4025.84,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 1.41pt < 1.5pt,
S99 MSS FVG Reversal,2026-07-29 12:35:12.076770+00:00,2026-07-29 12:35:12.076791+00:00,SELL,4017.475,4019.72,4014.11,S99_MSS_FVG_SHORT,REJECTED,news_blackout,
S100 M3 Combo Scalper,2026-07-29 13:12:05.256270+00:00,2026-07-29 13:12:05.256288+00:00,SELL,4018.6,4022.68,4008.4,S100_FVG_SHORT,REJECTED,entry_drift: drift +1.89pt vs budget 0.50pt (ltp 4016.70),
S100 M3 Combo Scalper,2026-07-29 13:15:11.411797+00:00,2026-07-29 13:15:11.411817+00:00,SELL,4015.78,4019.37,4006.81,S100_RSI3_MOMO_SHORT,REJECTED,entry_drift: drift +1.58pt vs budget 0.50pt (ltp 4014.20),
S100 M3 Combo Scalper,2026-07-29 13:35:11.330335+00:00,2026-07-29 13:35:11.330353+00:00,SELL,4016.09,4020.71,4004.54,S100_FVG_SHORT,REJECTED,entry_drift: drift +0.62pt vs budget 0.50pt (ltp 4015.47),
S100 M3 Combo Scalper,2026-07-29 13:54:08.764458+00:00,2026-07-29 13:54:08.764476+00:00,SELL,4009.95,4014.46,3998.67,S100_RSI3_MOMO_SHORT,REJECTED,entry_drift: drift +0.70pt vs budget 0.50pt (ltp 4009.24),
S100 M3 Combo Scalper,2026-07-29 14:17:16.845844+00:00,2026-07-29 14:17:16.845861+00:00,SELL,4003.17,4005.93,3996.26,S100_OB_SHORT,PLACED,,505ec275-53fb-4d58-a410-53e0505d845f
S99 MSS FVG Reversal,2026-07-29 14:23:05.958836+00:00,2026-07-29 14:23:05.958854+00:00,SELL,4009.245,4012.25,4004.74,S99_MSS_FVG_SHORT,PLACED,,6ff5ac1d-f40a-43ab-9eb8-09827c7f6d23
S100 M3 Combo Scalper,2026-07-29 14:55:08.833467+00:00,2026-07-29 14:55:08.833539+00:00,SELL,4005.67,4006.67,4003.16,S100_OB_SHORT,REJECTED,sl_too_tight: 1.00pt < 1.5pt,
S100 M3 Combo Scalper,2026-07-30 01:10:09.877180+00:00,2026-07-30 01:10:09.877198+00:00,BUY,4087.96,4083.1,4100.11,S100_FVG_LONG,PLACED,,f059e999-d928-4014-a36f-5c2b7e4de152
S100 M3 Combo Scalper,2026-07-30 01:42:08.558795+00:00,2026-07-30 01:42:08.558814+00:00,BUY,4089.29,4083.08,4104.82,S100_RSI3_MOMO_LONG,PLACED,,9249029c-18d7-46b7-87f3-eb6c83c8e8dc
S100 M3 Combo Scalper,2026-07-30 04:45:02.516977+00:00,2026-07-30 04:45:02.516996+00:00,SELL,4050.44,4052.14,4046.19,S100_FVG_SHORT,REJECTED,entry_drift: drift +1.55pt vs budget 0.42pt (ltp 4048.89),
S100 M3 Combo Scalper,2026-07-30 05:29:10.503343+00:00,2026-07-30 05:29:10.503362+00:00,SELL,4046.42,4048.54,4041.12,S100_OB_SHORT,REJECTED,metaapi_rejection,
S100 M3 Combo Scalper,2026-07-30 05:43:19.939707+00:00,2026-07-30 05:43:19.939724+00:00,SELL,4036.65,4043.54,4019.43,S100_FVG_SHORT,REJECTED,entry_drift: drift +0.72pt vs budget 0.50pt (ltp 4035.93),
S99 MSS FVG Reversal,2026-07-30 07:21:04.462330+00:00,2026-07-30 07:21:04.462356+00:00,BUY,4046.66,4044.69,4049.62,S99_MSS_FVG_LONG,PLACED,,95ef01a8-917c-4f31-95d5-94092690142c
S100 M3 Combo Scalper,2026-07-30 08:05:19.039980+00:00,2026-07-30 08:05:19.040009+00:00,SELL,4042.41,4046.36,4032.55,S100_OB_SHORT,PLACED,,e830b9b7-a4aa-427c-a7e5-be22e833bf43
S99 MSS FVG Reversal,2026-07-30 08:54:14.951391+00:00,2026-07-30 08:54:14.951410+00:00,BUY,4060.015,4055.86,4066.25,S99_MSS_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -124.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-07-30 13:11:14.966416+00:00,2026-07-30 13:11:14.966432+00:00,BUY,4071.46,4067.47,4081.43,S100_OB_LONG,REJECTED,soft_daily_brake: daily P&L -124.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-07-30 14:05:15.901697+00:00,2026-07-30 14:05:15.901716+00:00,BUY,4108.15,4102.71,4121.74,S100_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -120.00 USD <= -120 soft brake,
S99 MSS FVG Reversal,2026-07-30 14:06:03.583857+00:00,2026-07-30 14:06:03.583879+00:00,BUY,4106.465,4100.95,4114.74,S99_MSS_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -120.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-07-30 14:56:09.961384+00:00,2026-07-30 14:56:09.961402+00:00,BUY,4097.66,4087.87,4122.16,S100_OB_LONG,REJECTED,soft_daily_brake: daily P&L -120.00 USD <= -120 soft brake,
S99 MSS FVG Reversal,2026-07-30 15:16:08.955118+00:00,2026-07-30 15:16:08.955136+00:00,SELL,4090.895,4098.1,4080.09,S99_MSS_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -120.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-07-30 15:24:12.236834+00:00,2026-07-30 15:24:12.236853+00:00,BUY,4093.2,4086.91,4108.92,S100_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -120.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-07-30 15:39:04.759542+00:00,2026-07-30 15:39:04.759563+00:00,BUY,4099.09,4094.37,4110.87,S100_RSI3_MOMO_LONG,REJECTED,soft_daily_brake: daily P&L -120.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-07-31 01:19:02.946610+00:00,2026-07-31 01:19:02.946629+00:00,SELL,4091.45,4094.43,4084.01,S100_FVG_SHORT,REJECTED,entry_drift: drift +0.98pt vs budget 0.50pt (ltp 4090.47),
S100 M3 Combo Scalper,2026-07-31 01:54:11.907800+00:00,2026-07-31 01:54:11.907817+00:00,SELL,4085.65,4087.39,4081.3,S100_OB_SHORT,REJECTED,entry_drift: drift +1.46pt vs budget 0.43pt (ltp 4084.19),
S100 M3 Combo Scalper,2026-07-31 02:04:13.477817+00:00,2026-07-31 02:04:13.477836+00:00,SELL,4085.02,4087.76,4078.17,S100_OB_SHORT,PLACED,,7168c227-51c8-42cb-9368-65e769faf99f
S100 M3 Combo Scalper,2026-07-31 02:49:04.218282+00:00,2026-07-31 02:49:04.218301+00:00,SELL,4077.74,4080.33,4071.27,S100_FVG_SHORT,REJECTED,entry_drift: drift +0.80pt vs budget 0.50pt (ltp 4076.93),
S100 M3 Combo Scalper,2026-07-31 03:06:17.964735+00:00,2026-07-31 03:06:17.964759+00:00,SELL,4074.77,4077.31,4068.42,S100_RSI3_MOMO_SHORT,PLACED,,5c586b33-c4ff-49ec-bf90-7ab71275cdf7
S100 M3 Combo Scalper,2026-07-31 03:21:08.473533+00:00,2026-07-31 03:21:08.473551+00:00,SELL,4073.31,4075.84,4066.98,S100_RSI3_MOMO_SHORT,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-07-31 04:55:17.622301+00:00,2026-07-31 04:55:17.622318+00:00,SELL,4077.41,4078.58,4074.49,S100_FVG_SHORT,REJECTED,sl_too_tight: 1.17pt < 1.5pt,
S100 M3 Combo Scalper,2026-07-31 05:18:05.040245+00:00,2026-07-31 05:18:05.040263+00:00,SELL,4081.07,4083.05,4076.13,S100_OB_SHORT,PLACED,,0f57144b-7280-48c1-af02-f81ac0c4338e
S100 M3 Combo Scalper,2026-07-31 05:49:18.940601+00:00,2026-07-31 05:49:18.940628+00:00,SELL,4076.44,4077.78,4073.09,S100_FVG_SHORT,REJECTED,sl_too_tight: 1.34pt < 1.5pt,
S100 M3 Combo Scalper,2026-07-31 06:04:18.279828+00:00,2026-07-31 06:04:18.279857+00:00,SELL,4074.73,4076.2,4071.05,S100_OB_SHORT,REJECTED,sl_too_tight: 1.47pt < 1.5pt,
S100 M3 Combo Scalper,2026-07-31 06:28:05.573024+00:00,2026-07-31 06:28:05.573061+00:00,SELL,4084.34,4086.41,4079.14,S100_FVG_SHORT,REJECTED,metaapi_rejection,
S100 M3 Combo Scalper,2026-07-31 06:47:05.123522+00:00,2026-07-31 06:47:05.123541+00:00,SELL,4080.16,4082.72,4073.75,S100_FVG_SHORT,PLACED,,f6eb9a36-0d73-4ded-aa78-fa97d4b0dcaf
S100 M3 Combo Scalper,2026-07-31 07:27:05.200194+00:00,2026-07-31 07:27:05.200215+00:00,SELL,4074.86,4077.36,4068.61,S100_RSI3_MOMO_SHORT,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-07-31 07:41:04.575119+00:00,2026-07-31 07:41:04.575139+00:00,SELL,4073.05,4074.82,4068.62,S100_FVG_SHORT,PLACED,,70f0360f-845e-4710-928d-70f0c5c22c0c
S99 MSS FVG Reversal,2026-07-31 07:41:04.890781+00:00,2026-07-31 07:41:04.890803+00:00,SELL,4073.05,4075.32,4069.65,S99_MSS_FVG_SHORT,PLACED,,44bafd23-5ff9-43ff-9336-c8ccc5bec116
S100 M3 Combo Scalper,2026-07-31 08:15:06.121016+00:00,2026-07-31 08:15:06.121037+00:00,SELL,4062.26,4065.13,4055.07,S100_RSI3_MOMO_SHORT,PLACED,,da1eb652-2ba7-41e0-83b8-7a467a80972d
S99 MSS FVG Reversal,2026-07-31 08:20:02.762940+00:00,2026-07-31 08:20:02.762961+00:00,SELL,4065.49,4068.3,4061.27,S99_MSS_FVG_SHORT,PLACED,,88a94a6a-29d8-4e6d-aabf-2d6f0f5d37b2
S100 M3 Combo Scalper,2026-07-31 08:33:05.512610+00:00,2026-07-31 08:33:05.512629+00:00,SELL,4057.25,4060.35,4049.5,S100_RSI3_MOMO_SHORT,PLACED,,f9ae1c96-a158-4ae6-bdcc-bf4551d46b47
S100 M3 Combo Scalper,2026-07-31 08:38:04.964204+00:00,2026-07-31 08:38:04.964223+00:00,SELL,4059.8,4061.82,4054.73,S100_FVG_SHORT,REJECTED,open_position_cap,
S99 MSS FVG Reversal,2026-07-31 09:31:05.232520+00:00,2026-07-31 09:31:05.232539+00:00,SELL,4053.48,4055.47,4050.5,S99_MSS_FVG_SHORT,PLACED,,b2a11bcd-7100-4c3a-a6bf-4e81d1ca5f22
S99 MSS FVG Reversal,2026-07-31 10:31:03.049900+00:00,2026-07-31 10:31:03.049921+00:00,SELL,4055.04,4056.23,4053.26,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 1.19pt < 1.5pt,
S100 M3 Combo Scalper,2026-07-31 13:03:05.277133+00:00,2026-07-31 13:03:05.277154+00:00,SELL,4042.02,4047.14,4029.22,S100_OB_SHORT,PLACED,,fb6b8431-dc34-45c6-87c7-bcb67f4d5a38
S100 M3 Combo Scalper,2026-07-31 13:39:03.909398+00:00,2026-07-31 13:39:03.909420+00:00,SELL,4032.34,4037.34,4019.82,S100_RSI3_MOMO_SHORT,REJECTED,open_position_cap,
S99 MSS FVG Reversal,2026-07-31 13:57:06.111431+00:00,2026-07-31 13:57:06.111452+00:00,SELL,4030.44,4036.45,4021.43,S99_MSS_FVG_SHORT,PLACED,,6dc5c34c-c35f-4d9c-ae25-b13268b58a3b
S100 M3 Combo Scalper,2026-07-31 14:10:04.302831+00:00,2026-07-31 14:10:04.302857+00:00,SELL,4025.51,4033.04,4006.69,S100_OB_SHORT,PLACED,,85f59c5d-0b34-4025-839f-05efffb93ba2
S100 M3 Combo Scalper,2026-07-31 15:08:05.886380+00:00,2026-07-31 15:08:05.886401+00:00,SELL,4046.52,4050.1,4037.58,S100_OB_SHORT,REJECTED,metaapi_rejection,
S100 M3 Combo Scalper,2026-07-31 15:14:02.932952+00:00,2026-07-31 15:14:02.932970+00:00,SELL,4044.97,4047.96,4037.5,S100_OB_SHORT,PLACED,,137ae76c-d18a-4996-aa4f-c6913487e4a5
S100 M3 Combo Scalper,2026-07-31 15:33:05.097586+00:00,2026-07-31 15:33:05.097605+00:00,SELL,4039.39,4043.91,4028.11,S100_RSI3_MOMO_SHORT,REJECTED,entry_drift: drift +0.65pt vs budget 0.50pt (ltp 4038.74),
S100 M3 Combo Scalper,2026-08-03 01:39:05.963106+00:00,2026-08-03 01:39:05.963128+00:00,BUY,4052.88,4050.46,4058.9,S100_OB_LONG,PLACED,,dc2a577f-f1fc-4b64-8354-a8e24f3ed455
S100 M3 Combo Scalper,2026-08-03 01:54:04.071880+00:00,2026-08-03 01:54:04.071901+00:00,BUY,4053.2,4050.98,4058.76,S100_FVG_LONG,PLACED,,12365e01-c57b-4465-bd41-6832f0c9b93d
S100 M3 Combo Scalper,2026-08-03 02:08:04.035765+00:00,2026-08-03 02:08:04.035783+00:00,BUY,4058.75,4056.73,4063.8,S100_FVG_LONG,PLACED,,b3c8de46-d9cc-4e7c-808f-02b1082708f9
S100 M3 Combo Scalper,2026-08-03 03:08:02.491535+00:00,2026-08-03 03:08:02.491570+00:00,BUY,4062.79,4061.88,4065.06,S100_OB_LONG,REJECTED,sl_too_tight: 0.91pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-03 04:00:04.453908+00:00,2026-08-03 04:00:04.453928+00:00,BUY,4065.11,4062.53,4071.58,S100_RSI3_MOMO_LONG,PLACED,,83bb359a-3bba-4ffb-8cc4-8db71fa287aa
S100 M3 Combo Scalper,2026-08-03 04:29:05.693371+00:00,2026-08-03 04:29:05.693389+00:00,BUY,4067.91,4066.28,4071.96,S100_FVG_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-03 04:37:03.532557+00:00,2026-08-03 04:37:03.532577+00:00,BUY,4070.25,4068.31,4075.09,S100_FVG_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-03 05:31:05.221313+00:00,2026-08-03 05:31:05.221334+00:00,BUY,4060.1,4057.72,4066.06,S100_FVG_LONG,PLACED,,9c75b4c9-a94d-429f-831b-edc44eab0999
S100 M3 Combo Scalper,2026-08-03 05:50:04.483832+00:00,2026-08-03 05:50:04.483852+00:00,BUY,4059.59,4056.13,4068.23,S100_OB_LONG,PLACED,,58ae8703-ec71-4f95-b061-ac9c320097bc
S100 M3 Combo Scalper,2026-08-03 06:05:05.853982+00:00,2026-08-03 06:05:05.854003+00:00,BUY,4068.11,4065.49,4074.64,S100_FVG_LONG,PLACED,,d91a221c-4675-44a6-89c8-01563bb8e8d4
S99 MSS FVG Reversal,2026-08-03 06:09:01.370393+00:00,2026-08-03 06:09:01.370622+00:00,BUY,4067.56,4064.57,4072.04,S99_MSS_FVG_LONG,REJECTED,no_add_to_loser,
S100 M3 Combo Scalper,2026-08-03 08:33:06.133776+00:00,2026-08-03 08:33:06.133797+00:00,SELL,4058.32,4059.51,4055.36,S100_OB_SHORT,REJECTED,sl_too_tight: 1.19pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-03 09:50:03.446630+00:00,2026-08-03 09:50:03.446658+00:00,SELL,4056.245,4058.94,4052.2,S99_MSS_FVG_SHORT,PLACED,,3f56083c-7274-4e20-b6ef-ee7d7d181f15
S99 MSS FVG Reversal,2026-08-03 11:04:02.357007+00:00,2026-08-03 11:04:02.357039+00:00,SELL,4050.79,4051.56,4049.64,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 0.77pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-03 13:18:03.271528+00:00,2026-08-03 13:18:03.271548+00:00,SELL,4037.99,4042.23,4027.37,S100_RSI3_MOMO_SHORT,PLACED,,aafc87b7-7464-477b-ad83-d5c085abf543
S99 MSS FVG Reversal,2026-08-03 14:36:02.283693+00:00,2026-08-03 14:36:02.283713+00:00,SELL,4037.61,4039.99,4034.04,S99_MSS_FVG_SHORT,REJECTED,entry_drift: drift +2.71pt vs budget 0.50pt (ltp 4034.90),
S100 M3 Combo Scalper,2026-08-03 15:09:04.357597+00:00,2026-08-03 15:09:04.357617+00:00,SELL,4036.32,4038.71,4030.36,S100_OB_SHORT,PLACED,,daddc54c-9027-492c-a8f9-8ed796994e51
S100 M3 Combo Scalper,2026-08-03 15:37:03.716522+00:00,2026-08-03 15:37:03.716542+00:00,SELL,4036.13,4038.63,4029.87,S100_OB_SHORT,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-04 01:36:05.043914+00:00,2026-08-04 01:36:05.043935+00:00,BUY,4051.84,4048.61,4059.91,S100_RSI3_MOMO_LONG,PLACED,,78ccfddf-7f09-4a4f-b7b6-7767069dd32a
S100 M3 Combo Scalper,2026-08-04 01:57:03.437239+00:00,2026-08-04 01:57:03.437335+00:00,BUY,4058.99,4056.42,4065.43,S100_OB_LONG,PLACED,,c23c0d74-e2ad-48e5-8327-a188a4af7257
S100 M3 Combo Scalper,2026-08-04 02:43:02.839506+00:00,2026-08-04 02:43:02.839526+00:00,BUY,4062.03,4059.97,4067.19,S100_FVG_LONG,PLACED,,e9d7017c-8793-4795-8ffb-96faa5992590
S100 M3 Combo Scalper,2026-08-04 03:24:01.175272+00:00,2026-08-04 03:24:01.175295+00:00,BUY,4059.39,4057.75,4063.49,S100_OB_LONG,PLACED,,6adbcd6d-f362-4804-974e-c0131d87e3bd
S100 M3 Combo Scalper,2026-08-04 03:58:22.421531+00:00,2026-08-04 03:58:22.421552+00:00,BUY,4054.49,4053.21,4057.7,S100_FVG_LONG,REJECTED,sl_too_tight: 1.28pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-04 04:20:05.256240+00:00,2026-08-04 04:20:05.256259+00:00,BUY,4057.0,4054.57,4063.08,S100_FVG_LONG,PLACED,,8a0a9540-1381-4a2d-aebc-4cab675bca37
S100 M3 Combo Scalper,2026-08-04 04:52:04.993387+00:00,2026-08-04 04:52:04.993406+00:00,BUY,4064.39,4062.79,4068.4,S100_FVG_LONG,PLACED,,ada40058-919c-4120-b14d-3371bd838e60
S100 M3 Combo Scalper,2026-08-04 05:35:03.629413+00:00,2026-08-04 05:35:03.629434+00:00,BUY,4061.97,4060.96,4064.5,S100_OB_LONG,REJECTED,sl_too_tight: 1.01pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-04 06:20:01.020854+00:00,2026-08-04 06:20:01.020874+00:00,BUY,4061.88,4060.36,4065.65,S100_FVG_LONG,REJECTED,entry_drift: drift +0.39pt vs budget 0.38pt (ltp 4062.28),
S99 MSS FVG Reversal,2026-08-04 06:42:04.894365+00:00,2026-08-04 06:42:04.894385+00:00,SELL,4057.705,4060.26,4053.87,S99_MSS_FVG_SHORT,PLACED,,20009743-685c-4017-98a1-ad7ce4f0622b
S100 M3 Combo Scalper,2026-08-04 06:55:04.676994+00:00,2026-08-04 06:55:04.677017+00:00,BUY,4060.08,4057.92,4065.47,S100_FVG_LONG,PLACED,,089b5544-eb2d-4f8f-826f-6dd3fb66cf5d
S100 M3 Combo Scalper,2026-08-04 07:14:01.434992+00:00,2026-08-04 07:14:01.435013+00:00,BUY,4062.18,4059.34,4069.27,S100_OB_LONG,PLACED,,063059c9-38ad-41fc-8836-05ab6fd8c2df
S99 MSS FVG Reversal,2026-08-04 08:11:04.579426+00:00,2026-08-04 08:11:04.579446+00:00,BUY,4068.76,4065.01,4074.39,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +0.54pt vs budget 0.50pt (ltp 4069.30),
S100 M3 Combo Scalper,2026-08-04 08:16:03.312372+00:00,2026-08-04 08:16:03.312392+00:00,BUY,4067.43,4065.22,4072.96,S100_FVG_LONG,PLACED,,3ae92951-005d-4350-b2cc-765ff903468b
S99 MSS FVG Reversal,2026-08-04 09:17:05.749244+00:00,2026-08-04 09:17:05.749262+00:00,SELL,4051.42,4053.65,4048.07,S99_MSS_FVG_SHORT,REJECTED,entry_drift: drift +0.78pt vs budget 0.50pt (ltp 4050.64),
S99 MSS FVG Reversal,2026-08-04 11:42:21.841707+00:00,2026-08-04 11:42:21.841726+00:00,BUY,4061.25,4060.26,4062.73,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 0.99pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-04 11:56:04.009250+00:00,2026-08-04 11:56:04.009273+00:00,BUY,4074.31,4069.29,4081.84,S99_MSS_FVG_LONG,PLACED,,b6cf9b22-8e9f-47a0-a940-5e7209d6419a
S100 M3 Combo Scalper,2026-08-04 13:29:02.388304+00:00,2026-08-04 13:29:02.388326+00:00,BUY,4078.8,4072.96,4093.38,S100_FVG_LONG,PLACED,,ce4025d6-8a10-4989-864e-edbc3bb68b77
S100 M3 Combo Scalper,2026-08-04 15:48:03.386953+00:00,2026-08-04 15:48:03.386984+00:00,BUY,4082.99,4078.54,4094.12,S100_FVG_LONG,PLACED,,6889ebf9-b993-44e4-91c8-2bcaaf4f1a55
S100 M3 Combo Scalper,2026-08-05 01:15:03.545242+00:00,2026-08-05 01:15:03.545264+00:00,BUY,4085.89,4082.61,4094.11,S100_RSI3_MOMO_LONG,PLACED,,427247d5-b782-4b47-a17e-e0d95dc2efff
S100 M3 Combo Scalper,2026-08-05 02:03:04.113428+00:00,2026-08-05 02:03:04.113448+00:00,BUY,4099.36,4095.06,4110.1,S100_FVG_LONG,PLACED,,c73dd0bc-cc9a-42f0-ad61-9f2f820d614f
S100 M3 Combo Scalper,2026-08-05 03:02:03.855089+00:00,2026-08-05 03:02:03.855116+00:00,BUY,4128.91,4126.53,4134.87,S100_OB_LONG,PLACED,,bb64e421-7cbe-4a1d-9ca6-1804935008d3
S100 M3 Combo Scalper,2026-08-05 03:17:05.102132+00:00,2026-08-05 03:17:05.102151+00:00,BUY,4132.43,4129.07,4140.84,S100_FVG_LONG,PLACED,,b0f9a9cf-f130-4fef-a638-0ec08af92715
S100 M3 Combo Scalper,2026-08-05 04:31:04.159489+00:00,2026-08-05 04:31:04.159510+00:00,BUY,4137.83,4135.98,4142.46,S100_FVG_LONG,PLACED,,425f261e-7c3d-4785-aab2-22edc9c7e6e7
S100 M3 Combo Scalper,2026-08-05 05:28:01.697797+00:00,2026-08-05 05:28:01.697825+00:00,BUY,4138.83,4137.1,4143.15,S100_FVG_LONG,PLACED,,6fcbdfbd-977d-40f7-a78d-6d363329b3f8
S100 M3 Combo Scalper,2026-08-05 06:17:03.841333+00:00,2026-08-05 06:17:03.841355+00:00,BUY,4170.86,4165.72,4183.74,S100_FVG_LONG,PLACED,,31f4fe71-9bd1-483f-8a6f-bbcbaa5df571
S99 MSS FVG Reversal,2026-08-05 06:18:04.789944+00:00,2026-08-05 06:18:04.789965+00:00,BUY,4169.09,4165.07,4175.12,S99_MSS_FVG_LONG,REJECTED,no_add_to_loser,
